period,flow,code,description,unit,quantity_mo_reported,quantity_ytd_reported,quantity_mo_grams,quantity_ytd_grams,value_mo_usd,value_ytd_usd,source_url,quantity_suppressed
2006-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,484291880,2383701689,484291880,2383701689,,,https://dataweb.usitc.gov/,False
2006-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,39959457,416736835,39959457,416736835,,,https://dataweb.usitc.gov/,False
2006-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,440309852,1453016779,440309852,1453016779,,,https://dataweb.usitc.gov/,False
2006-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,197811638,1032597423,197811638,1032597423,,,https://dataweb.usitc.gov/,False
2006-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,416617816,2800319505,416617816,2800319505,,,https://dataweb.usitc.gov/,False
2006-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,57829820,474566655,57829820,474566655,,,https://dataweb.usitc.gov/,False
2006-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,155516532,1608533311,155516532,1608533311,,,https://dataweb.usitc.gov/,False
2006-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,142395187,1174992610,142395187,1174992610,,,https://dataweb.usitc.gov/,False
2006-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,345222513,3145542018,345222513,3145542018,,,https://dataweb.usitc.gov/,False
2006-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,82001052,556567707,82001052,556567707,,,https://dataweb.usitc.gov/,False
2006-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,65252533,1673785844,65252533,1673785844,,,https://dataweb.usitc.gov/,False
2006-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,161020687,1336013297,161020687,1336013297,,,https://dataweb.usitc.gov/,False
2006-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,314986587,3460528605,314986587,3460528605,,,https://dataweb.usitc.gov/,False
2006-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,89232906,645800613,89232906,645800613,,,https://dataweb.usitc.gov/,False
2006-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,37444685,1711230529,37444685,1711230529,,,https://dataweb.usitc.gov/,False
2006-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,205784668,1541797965,205784668,1541797965,,,https://dataweb.usitc.gov/,False
2006-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,404110330,3864638935,404110330,3864638935,,,https://dataweb.usitc.gov/,False
2006-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,64570530,710371143,64570530,710371143,,,https://dataweb.usitc.gov/,False
2006-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,22512350,1733742879,22512350,1733742879,,,https://dataweb.usitc.gov/,False
2006-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,197497509,1739295474,197497509,1739295474,,,https://dataweb.usitc.gov/,False
2006-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,344213641,4208852576,344213641,4208852576,,,https://dataweb.usitc.gov/,False
2006-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,70740996,781112139,70740996,781112139,,,https://dataweb.usitc.gov/,False
2006-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,7773166,1741516045,7773166,1741516045,,,https://dataweb.usitc.gov/,False
2006-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,182834570,1922130044,182834570,1922130044,,,https://dataweb.usitc.gov/,False
2006-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,359337137,4568189713,359337137,4568189713,,,https://dataweb.usitc.gov/,False
2006-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,63017189,844129328,63017189,844129328,,,https://dataweb.usitc.gov/,False
2006-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,27727077,1769243122,27727077,1769243122,,,https://dataweb.usitc.gov/,False
2006-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,176206543,2098336587,176206543,2098336587,,,https://dataweb.usitc.gov/,False
2007-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,401509917,401509917,401509917,401509917,,,https://dataweb.usitc.gov/,False
2007-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,66445740,66445740,66445740,66445740,,,https://dataweb.usitc.gov/,False
2007-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,28587905,28587905,28587905,28587905,,,https://dataweb.usitc.gov/,False
2007-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,203538917,203538917,203538917,203538917,,,https://dataweb.usitc.gov/,False
2007-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,352278471,753788388,352278471,753788388,,,https://dataweb.usitc.gov/,False
2007-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,110458422,176904162,110458422,176904162,,,https://dataweb.usitc.gov/,False
2007-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,14406431,42994336,14406431,42994336,,,https://dataweb.usitc.gov/,False
2007-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,210062234,413601151,210062234,413601151,,,https://dataweb.usitc.gov/,False
2007-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,465369873,1219158261,465369873,1219158261,,,https://dataweb.usitc.gov/,False
2007-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,132326797,309230959,132326797,309230959,,,https://dataweb.usitc.gov/,False
2007-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,43330533,86324869,43330533,86324869,,,https://dataweb.usitc.gov/,False
2007-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,230933825,644534976,230933825,644534976,,,https://dataweb.usitc.gov/,False
2007-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,391026108,1610184369,391026108,1610184369,,,https://dataweb.usitc.gov/,False
2007-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,124942651,434173610,124942651,434173610,,,https://dataweb.usitc.gov/,False
2007-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,11600257,97925126,11600257,97925126,,,https://dataweb.usitc.gov/,False
2007-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,174412345,818947321,174412345,818947321,,,https://dataweb.usitc.gov/,False
2007-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,391872861,2002057230,391872861,2002057230,,,https://dataweb.usitc.gov/,False
2007-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,116188564,550362174,116188564,550362174,,,https://dataweb.usitc.gov/,False
2007-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,27527376,125452502,27527376,125452502,,,https://dataweb.usitc.gov/,False
2007-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,184206049,1003153370,184206049,1003153370,,,https://dataweb.usitc.gov/,False
2007-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,384553271,2386610501,384553271,2386610501,,,https://dataweb.usitc.gov/,False
2007-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,66315875,616678049,66315875,616678049,,,https://dataweb.usitc.gov/,False
2007-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,25908523,151361025,25908523,151361025,,,https://dataweb.usitc.gov/,False
2007-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,176761691,1179915061,176761691,1179915061,,,https://dataweb.usitc.gov/,False
2007-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,447012429,2833622930,447012429,2833622930,,,https://dataweb.usitc.gov/,False
2007-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,98531508,715209557,98531508,715209557,,,https://dataweb.usitc.gov/,False
2007-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,199736996,351098021,199736996,351098021,,,https://dataweb.usitc.gov/,False
2007-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,144582939,1324498000,144582939,1324498000,,,https://dataweb.usitc.gov/,False
2007-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,430931166,3264554096,430931166,3264554096,,,https://dataweb.usitc.gov/,False
2007-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,108120212,823329769,108120212,823329769,,,https://dataweb.usitc.gov/,False
2007-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,87667887,438765908,87667887,438765908,,,https://dataweb.usitc.gov/,False
2007-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,200330098,1524828098,200330098,1524828098,,,https://dataweb.usitc.gov/,False
2007-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,356770249,3621324345,356770249,3621324345,,,https://dataweb.usitc.gov/,False
2007-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,89204283,912534052,89204283,912534052,,,https://dataweb.usitc.gov/,False
2007-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,190312521,629078429,190312521,629078429,,,https://dataweb.usitc.gov/,False
2007-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,183629557,1708457655,183629557,1708457655,,,https://dataweb.usitc.gov/,False
2007-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,404740433,4026064778,404740433,4026064778,,,https://dataweb.usitc.gov/,False
2007-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,97629923,1010163975,97629923,1010163975,,,https://dataweb.usitc.gov/,False
2007-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,47570072,676648501,47570072,676648501,,,https://dataweb.usitc.gov/,False
2007-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,212103215,1920560870,212103215,1920560870,,,https://dataweb.usitc.gov/,False
2007-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,477926909,4503991687,477926909,4503991687,,,https://dataweb.usitc.gov/,False
2007-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,63604578,1073768553,63604578,1073768553,,,https://dataweb.usitc.gov/,False
2007-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,15906833,692555334,15906833,692555334,,,https://dataweb.usitc.gov/,False
2007-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,188320314,2108881184,188320314,2108881184,,,https://dataweb.usitc.gov/,False
2007-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,258264029,4762255716,258264029,4762255716,,,https://dataweb.usitc.gov/,False
2007-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,52438515,1126207068,52438515,1126207068,,,https://dataweb.usitc.gov/,False
2007-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,49568300,742123634,49568300,742123634,,,https://dataweb.usitc.gov/,False
2007-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,152103948,2260985132,152103948,2260985132,,,https://dataweb.usitc.gov/,False
2008-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,424763911,424763911,424763911,424763911,,,https://dataweb.usitc.gov/,False
2008-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,81965622,81965622,81965622,81965622,,,https://dataweb.usitc.gov/,False
2008-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,41244009,41244009,41244009,41244009,,,https://dataweb.usitc.gov/,False
2008-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,128321908,128321908,128321908,128321908,,,https://dataweb.usitc.gov/,False
2008-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,319078873,743842784,319078873,743842784,,,https://dataweb.usitc.gov/,False
2008-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,131894845,213860467,131894845,213860467,,,https://dataweb.usitc.gov/,False
2008-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,34326644,75570653,34326644,75570653,,,https://dataweb.usitc.gov/,False
2008-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,123439037,251760945,123439037,251760945,,,https://dataweb.usitc.gov/,False
2008-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,333421058,1077263842,333421058,1077263842,,,https://dataweb.usitc.gov/,False
2008-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,108991896,322852363,108991896,322852363,,,https://dataweb.usitc.gov/,False
2008-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,75566689,151137342,75566689,151137342,,,https://dataweb.usitc.gov/,False
2008-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,134828995,386589940,134828995,386589940,,,https://dataweb.usitc.gov/,False
2008-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,398252739,1475516581,398252739,1475516581,,,https://dataweb.usitc.gov/,False
2008-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,127980347,450832710,127980347,450832710,,,https://dataweb.usitc.gov/,False
2008-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,70407322,221544664,70407322,221544664,,,https://dataweb.usitc.gov/,False
2008-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,140102402,526692342,140102402,526692342,,,https://dataweb.usitc.gov/,False
2008-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,333140323,1808656904,333140323,1808656904,,,https://dataweb.usitc.gov/,False
2008-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,128774953,579607663,128774953,579607663,,,https://dataweb.usitc.gov/,False
